image_path,filename,simulation_set,orientation,case_norm,plot,truth_PAI,truth_LAI,truth_Clumping,truth_sim_id
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 070/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 070,Plot04,3.61,3.5,1.0,70
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 069/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 069,Plot04,4.33,4.2,1.0,69
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 068/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 068,Plot04,4.99,4.9,1.0,68
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 067/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 067,Plot04,4.38,4.3,1.0,67
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 066/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 066,Plot04,3.88,3.8,1.0,66
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 065/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 065,Plot04,6.78,6.7,1.0,65
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 064/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 064,Plot04,0.92,0.9,1.0,64
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 063/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 063,Plot04,0.94,0.9,1.0,63
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 062/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 062,Plot04,5.78,5.1,1.0,62
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 061/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 061,Plot04,3.87,3.3,1.0,61
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 060/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 060,Plot04,3.91,3.2,1.0,60
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 059/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 059,Plot04,1.99,1.4,1.0,59
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 058/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 058,Plot04,1.93,1.4,1.0,58
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test45.png,test45.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test46.png,test46.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test47.png,test47.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test48.png,test48.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 057/Plot04/test49.png,test49.png,DHP - ERECT - 4000x4000,ERECT,Case 057,Plot04,1.98,1.5,1.0,57
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 056/Plot04/test40.png,test40.png,DHP - ERECT - 4000x4000,ERECT,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 056/Plot04/test41.png,test41.png,DHP - ERECT - 4000x4000,ERECT,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 056/Plot04/test42.png,test42.png,DHP - ERECT - 4000x4000,ERECT,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 056/Plot04/test43.png,test43.png,DHP - ERECT - 4000x4000,ERECT,Case 056,Plot04,2.07,1.5,1.0,56
Simulations/DHP - ERECT - 4000x4000/DHP - ERECT - 4000x4000/Case 056/Plot04/test44.png,test44.png,DHP - ERECT - 4000x4000,ERECT,Case 056,Plot04,2.07,1.5,1.0,56
